1054
772
520
310
153
59
35
85
200
383
610
873
1164
1461
1748
2005
2048
2048
2048
2048
2048
2048
2048
1990
1728
1440
1146
854
592
369
195
81
36
62
158
319
533
790
1073
1369
1661
1929
2048
2048
2048
2048
2048
2048
2048
2048
1814
1532
1236
944
669
428
244
110
43
46
122
263
460
706
986
1278
1572
1852
2048
2048
2048
2048
2048
2048
2048
2048
1894
1621
1328
1032
752
502
295
145
56
36
91
212
396
626
895
1185
1482
1763
2025
2048
2048
2048
2048
2048
2048
2048
1972
1708
1422
1121
836
575
354
186
75
34
67
168
331
548
809
1093
1391
1680
1947
2048
2048
2048
2048
2048
2048
2048
2046
1794
1509
1214
924
653
419
230
103
38
47
128
276
478
724
1007
1299
1592
1868
2048
2048
2048
2048
2048
2048
2048
2048
1875
1601
1305
1013
733
486
282
136
50
39
98
227
410
644
914
1206
1503
1787
2040
2048
2048
2048
2048
2048
2048
2048
1954
1686
1399
1102
815
558
339
172
69
35
71
177
346
568
828
1114
1413
1702
1967
2048
2048
2048
2048
2048
2048
2048
2028
1772
1488
1193
902
633
400
220
95
36
53
138
287
493
745
1025
1322
1614
1888
2048
2048
2048
2048
2048
2048
2048
2048
1856
1579
1286
992
713
470
270
127
50
41
104
236
426
665
934
1229
1525
1806
2048
2048
2048
2048
2048
2048
2048
2048
1935
1666
1377
1080
794
541
327
165
63
35
76
188
363
584
849
1136
1434
1723
1984
2048
2048
2048
2048
2048
2048
2048
2010
1753
1466
1171
882
616
387
208
90
37
55
147
303
512
764
1045
1343
1636
1908
2048
2048
2048
2048
2048
2048
2048
2048
1836
1556
1263
970
692
450
258
122
46
42
110
247
443
683
956
1251
1547
1825
2048
2048
2048
2048
2048
2048
2048
2048
1914
1647
1353
1059
776
523
313
156
61
35
81
200
377
602
868
1157
1456
1743
2003
2048
2048
2048
2048
2048
2048
2048
1994
1732
1445
1145
862
597
372
196
82
35
60
157
315
528
783
1065
1362
1655
1926
2048
2048
2048
2048
2048
2048
2048
2048
1817
1538
1243
950
676
438
245
113
43
45
119
261
455
700
977
1272
1567
1847
2048
2048
2048
2048
2048
2048
2048
2048
1898
1627
1333
1038
756
505
300
147
57
37
90
208
391
622
890
1179
1477
1762
2020
2048
2048
2048
2048
2048
2048
2048
1977
1712
1426
1133
842
578
360
188
78
36
64
165
329
545
802
1089
1385
1671
